endTimeMillis	responseTime	latency	sentBytes	receivedBytes	isSuccessful	responseCode
1621118025.145	21039	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118025.331	21022	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118025.533	21039	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118025.734	21038	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118028.936	21034	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.435	21050	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.435	21050	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.435	21050	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.451	21035	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.466	21050	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.466	21050	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.497	21051	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.497	21051	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.497	21035	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.497	21051	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.497	21051	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.497	21035	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.529	21052	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.529	21052	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.529	21052	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.529	21037	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.530	21053	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.530	21053	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.530	21038	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.529	21052	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.529	21037	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.530	21053	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.544	21052	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.560	21051	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.560	21051	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.560	21051	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.560	21051	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.560	21052	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.560	21051	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.560	21052	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.561	21052	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.561	21052	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.561	21053	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.560	21052	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.561	21053	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.561	21052	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.561	21052	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.561	21053	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.561	21052	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.637	21066	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.760	21050	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.960	21049	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118029.991	21032	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118030.146	21033	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118030.347	21048	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118030.378	21028	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118030.547	21046	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118030.734	21030	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118030.967	21030	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118031.168	21029	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118031.355	21030	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118031.541	21030	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118031.916	21042	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118033.947	21031	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118034.150	21033	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118034.339	21037	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118034.540	21035	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118034.929	21034	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118034.960	21033	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118035.178	21035	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118035.409	21048	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118035.531	21032	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118035.593	21047	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118035.734	21031	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118035.781	21033	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118035.889	21037	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118035.997	21032	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118036.199	21048	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118036.230	21032	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118036.230	21032	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118036.446	21041	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118036.446	21050	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118036.477	21047	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118036.538	21042	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118036.570	21047	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118036.767	21043	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118039.988	21044	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118040.191	21046	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118040.392	21045	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118040.812	21042	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118040.983	21046	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118041.184	21030	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118041.371	21032	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118041.556	21030	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118043.652	21038	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118044.996	21029	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118045.260	21029	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118045.276	21028	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118045.386	21030	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118045.696	21029	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118045.744	21016	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118045.774	21030	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118046.069	21032	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118046.069	21032	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118046.085	21048	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118046.177	21030	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118046.377	21044	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118046.579	21044	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118046.766	21031	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118047.857	1091	1091	169	58	isSuccessful	200
1621118047.910	7097	7097	169	58	isSuccessful	200
1621118047.938	81	81	85	15	isSuccessful	200
1621118047.994	84	84	85	15	isSuccessful	200
1621118048.016	78	78	85	15	isSuccessful	200
1621118048.080	86	86	85	15	isSuccessful	200
1621118048.104	3108	3108	169	58	isSuccessful	200
1621118048.479	7107	7107	169	58	isSuccessful	200
1621118048.484	3099	3099	169	58	isSuccessful	200
1621118048.547	68	68	85	15	isSuccessful	200
1621118048.568	83	83	85	15	isSuccessful	200
1621118048.784	3088	3088	85	15	isSuccessful	200
1621118048.832	3089	3089	85	15	isSuccessful	200
1621118049.962	21026	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.460	21025	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.460	21025	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.460	21025	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.476	21026	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.491	21025	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.491	21025	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.522	21025	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.522	21025	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.522	21025	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.522	21025	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.522	21025	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.522	21025	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.553	21023	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.553	21022	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.553	21023	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.553	21023	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.553	21023	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.553	21023	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.553	21023	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.553	21023	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.569	21025	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.569	21038	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.569	21038	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.584	21025	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.584	21024	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.584	21025	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.584	21024	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.584	21024	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.584	21023	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.584	21025	0	85	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
1621118050.584	21023	0	169	2717	isSuccessful	Non HTTP response code: org.apache.http.conn.HttpHostConnectException
